UID,City,State,Country,Key,5/31/20,6/1/20,6/2/20,6/3/20,6/4/20,6/5/20
84012029,Dixie,Florida,US,"Dixie, Florida, US",2,2,2,2,2,2
84012031,Duval,Florida,US,"Duval, Florida, US",50,51,51,51,51,52
84012033,Escambia,Florida,US,"Escambia, Florida, US",33,33,34,35,35,36
84012035,Flagler,Florida,US,"Flagler, Florida, US",4,4,4,4,4,4
84012037,Franklin,Florida,US,"Franklin, Florida, US",0,0,0,0,0,0
84012039,Gadsden,Florida,US,"Gadsden, Florida, US",2,2,3,3,3,4
84012041,Gilchrist,Florida,US,"Gilchrist, Florida, US",0,0,0,0,0,0
84012043,Glades,Florida,US,"Glades, Florida, US",1,1,1,1,1,1
84012045,Gulf,Florida,US,"Gulf, Florida, US",0,0,0,0,0,0
84012047,Hamilton,Florida,US,"Hamilton, Florida, US",0,0,0,0,0,0
84012049,Hardee,Florida,US,"Hardee, Florida, US",0,0,0,0,0,0
84012051,Hendry,Florida,US,"Hendry, Florida, US",14,15,16,17,17,17
84012053,Hernando,Florida,US,"Hernando, Florida, US",5,5,5,5,5,5
84012055,Highlands,Florida,US,"Highlands, Florida, US",9,9,9,9,9,9
84012057,Hillsborough,Florida,US,"Hillsborough, Florida, US",81,81,81,84,85,88
84012059,Holmes,Florida,US,"Holmes, Florida, US",0,0,0,0,0,0
84012061,Indian River,Florida,US,"Indian River, Florida, US",10,10,10,10,10,11
84012063,Jackson,Florida,US,"Jackson, Florida, US",1,1,1,1,1,1
84012065,Jefferson,Florida,US,"Jefferson, Florida, US",3,3,3,3,3,3
84012067,Lafayette,Florida,US,"Lafayette, Florida, US",0,0,0,0,0,0
84012069,Lake,Florida,US,"Lake, Florida, US",15,15,15,15,15,15
84012071,Lee,Florida,US,"Lee, Florida, US",105,105,112,113,114,114
84012073,Leon,Florida,US,"Leon, Florida, US",7,7,7,7,7,7
84012075,Levy,Florida,US,"Levy, Florida, US",1,1,1,1,1,1
84012077,Liberty,Florida,US,"Liberty, Florida, US",0,0,1,1,1,1
84012079,Madison,Florida,US,"Madison, Florida, US",4,4,4,4,3,3
84012081,Manatee,Florida,US,"Manatee, Florida, US",97,97,98,98,100,105
84012083,Marion,Florida,US,"Marion, Florida, US",7,7,7,7,7,8
84012085,Martin,Florida,US,"Martin, Florida, US",9,9,10,10,10,12
84012086,Miami-Dade,Florida,US,"Miami-Dade, Florida, US",700,702,722,731,746,760
84012087,Monroe,Florida,US,"Monroe, Florida, US",4,4,4,4,4,4
84012089,Nassau,Florida,US,"Nassau, Florida, US",1,1,1,1,1,1
84012091,Okaloosa,Florida,US,"Okaloosa, Florida, US",6,6,6,6,6,6
84012093,Okeechobee,Florida,US,"Okeechobee, Florida, US",0,0,0,0,0,0
84012095,Orange,Florida,US,"Orange, Florida, US",41,41,41,41,43,43
84012097,Osceola,Florida,US,"Osceola, Florida, US",19,19,20,20,20,20
84012099,Palm Beach,Florida,US,"Palm Beach, Florida, US",337,337,351,359,363,367
84012101,Pasco,Florida,US,"Pasco, Florida, US",13,13,15,15,15,15
84012103,Pinellas,Florida,US,"Pinellas, Florida, US",82,83,90,90,91,95
84012105,Polk,Florida,US,"Polk, Florida, US",55,57,58,60,63,64
84012107,Putnam,Florida,US,"Putnam, Florida, US",6,6,6,6,6,6
84012109,St. Johns,Florida,US,"St. Johns, Florida, US",6,6,6,6,6,6
84012111,St. Lucie,Florida,US,"St. Lucie, Florida, US",30,30,31,31,31,31
84012113,Santa Rosa,Florida,US,"Santa Rosa, Florida, US",9,9,9,9,9,9
84012115,Sarasota,Florida,US,"Sarasota, Florida, US",77,77,80,80,82,85
84012117,Seminole,Florida,US,"Seminole, Florida, US",12,12,12,12,12,12
84012119,Sumter,Florida,US,"Sumter, Florida, US",17,17,17,17,17,17
84012121,Suwannee,Florida,US,"Suwannee, Florida, US",18,18,18,18,18,18
84012123,Taylor,Florida,US,"Taylor, Florida, US",0,0,0,0,0,0
84012125,Union,Florida,US,"Union, Florida, US",1,1,1,1,1,1
84012127,Volusia,Florida,US,"Volusia, Florida, US",38,38,39,41,41,44
84012129,Wakulla,Florida,US,"Wakulla, Florida, US",1,1,1,1,1,1
84012131,Walton,Florida,US,"Walton, Florida, US",9,9,9,9,9,9
84012133,Washington,Florida,US,"Washington, Florida, US",4,4,4,4,4,5
84013001,Appling,Georgia,US,"Appling, Georgia, US",13,13,13,13,13,13
84013003,Atkinson,Georgia,US,"Atkinson, Georgia, US",2,2,2,2,2,2
84013005,Bacon,Georgia,US,"Bacon, Georgia, US",3,3,3,3,3,3
84013007,Baker,Georgia,US,"Baker, Georgia, US",2,3,2,2,3,3
84013009,Baldwin,Georgia,US,"Baldwin, Georgia, US",26,26,26,27,27,27
84013011,Banks,Georgia,US,"Banks, Georgia, US",1,1,1,1,1,1
84013013,Barrow,Georgia,US,"Barrow, Georgia, US",14,17,18,18,19,20
84013015,Bartow,Georgia,US,"Bartow, Georgia, US",39,39,38,39,39,39
84013017,Ben Hill,Georgia,US,"Ben Hill, Georgia, US",1,1,1,1,1,1
84013019,Berrien,Georgia,US,"Berrien, Georgia, US",0,0,0,0,0,1
84013021,Bibb,Georgia,US,"Bibb, Georgia, US",28,28,29,29,29,30
84013023,Bleckley,Georgia,US,"Bleckley, Georgia, US",0,0,0,0,0,0
84013025,Brantley,Georgia,US,"Brantley, Georgia, US",2,2,2,2,2,2
84013027,Brooks,Georgia,US,"Brooks, Georgia, US",8,8,8,8,8,8
84013029,Bryan,Georgia,US,"Bryan, Georgia, US",5,5,5,5,5,5
84013031,Bulloch,Georgia,US,"Bulloch, Georgia, US",2,2,2,2,2,2
84013033,Burke,Georgia,US,"Burke, Georgia, US",5,6,6,6,6,6
84013035,Butts,Georgia,US,"Butts, Georgia, US",24,24,24,24,24,24
84013037,Calhoun,Georgia,US,"Calhoun, Georgia, US",6,6,6,7,7,6
84013039,Camden,Georgia,US,"Camden, Georgia, US",1,1,1,1,1,1
84013043,Candler,Georgia,US,"Candler, Georgia, US",0,0,0,0,0,0
84013045,Carroll,Georgia,US,"Carroll, Georgia, US",24,24,24,26,28,28
84013047,Catoosa,Georgia,US,"Catoosa, Georgia, US",0,0,0,0,0,0
84013049,Charlton,Georgia,US,"Charlton, Georgia, US",1,1,1,1,1,1
84013051,Chatham,Georgia,US,"Chatham, Georgia, US",24,25,26,26,27,28
84013053,Chattahoochee,Georgia,US,"Chattahoochee, Georgia, US",0,0,0,0,0,0
84013055,Chattooga,Georgia,US,"Chattooga, Georgia, US",2,2,2,2,2,2
84013057,Cherokee,Georgia,US,"Cherokee, Georgia, US",33,33,33,33,33,34
84013059,Clarke,Georgia,US,"Clarke, Georgia, US",13,13,14,14,15,15
84013061,Clay,Georgia,US,"Clay, Georgia, US",2,2,2,2,2,2
84013063,Clayton,Georgia,US,"Clayton, Georgia, US",49,50,51,51,51,52
84013065,Clinch,Georgia,US,"Clinch, Georgia, US",2,2,2,2,2,2
84013067,Cobb,Georgia,US,"Cobb, Georgia, US",175,183,183,186,190,194
84013069,Coffee,Georgia,US,"Coffee, Georgia, US",15,15,15,15,15,15
84013071,Colquitt,Georgia,US,"Colquitt, Georgia, US",15,15,15,15,15,15
84013073,Columbia,Georgia,US,"Columbia, Georgia, US",7,8,8,8,8,8
84013075,Cook,Georgia,US,"Cook, Georgia, US",2,2,2,2,2,2
84013077,Coweta,Georgia,US,"Coweta, Georgia, US",9,9,9,9,9,9
84013079,Crawford,Georgia,US,"Crawford, Georgia, US",0,0,0,0,0,0
84013081,Crisp,Georgia,US,"Crisp, Georgia, US",7,7,7,7,8,8
84013083,Dade,Georgia,US,"Dade, Georgia, US",1,1,1,1,1,1
84013085,Dawson,Georgia,US,"Dawson, Georgia, US",1,1,1,1,1,1
84013087,Decatur,Georgia,US,"Decatur, Georgia, US",5,5,5,5,6,6
84013089,DeKalb,Georgia,US,"DeKalb, Georgia, US",120,121,121,122,122,124
84013091,Dodge,Georgia,US,"Dodge, Georgia, US",2,2,2,2,2,2
84013093,Dooly,Georgia,US,"Dooly, Georgia, US",12,12,12,12,12,12
84013095,Dougherty,Georgia,US,"Dougherty, Georgia, US",148,149,149,149,149,149
84013097,Douglas,Georgia,US,"Douglas, Georgia, US",25,25,25,25,25,25
84013099,Early,Georgia,US,"Early, Georgia, US",31,31,31,32,32,32
84013101,Echols,Georgia,US,"Echols, Georgia, US",0,0,0,0,0,0
84013103,Effingham,Georgia,US,"Effingham, Georgia, US",1,1,1,1,1,1
84013105,Elbert,Georgia,US,"Elbert, Georgia, US",0,0,0,0,0,0
84013107,Emanuel,Georgia,US,"Emanuel, Georgia, US",2,2,2,2,2,2
84013109,Evans,Georgia,US,"Evans, Georgia, US",0,0,0,0,0,0
84013111,Fannin,Georgia,US,"Fannin, Georgia, US",1,1,1,1,1,1
84013113,Fayette,Georgia,US,"Fayette, Georgia, US",13,13,13,13,13,15
84013115,Floyd,Georgia,US,"Floyd, Georgia, US",15,15,15,15,15,15
84013117,Forsyth,Georgia,US,"Forsyth, Georgia, US",12,12,12,12,12,12
84013119,Franklin,Georgia,US,"Franklin, Georgia, US",1,1,1,1,1,1
84013121,Fulton,Georgia,US,"Fulton, Georgia, US",235,241,242,244,250,250
84013123,Gilmer,Georgia,US,"Gilmer, Georgia, US",0,0,1,1,1,1
84013125,Glascock,Georgia,US,"Glascock, Georgia, US",0,0,0,0,0,0
84013127,Glynn,Georgia,US,"Glynn, Georgia, US",1,2,2,2,2,2
84013129,Gordon,Georgia,US,"Gordon, Georgia, US",16,16,16,16,16,16
84013131,Grady,Georgia,US,"Grady, Georgia, US",4,4,4,4,4,4
84013133,Greene,Georgia,US,"Greene, Georgia, US",7,7,7,7,7,7
84013135,Gwinnett,Georgia,US,"Gwinnett, Georgia, US",128,132,133,135,135,136
84013137,Habersham,Georgia,US,"Habersham, Georgia, US",23,23,23,23,24,25
84013139,Hall,Georgia,US,"Hall, Georgia, US",47,49,50,50,50,50
84013141,Hancock,Georgia,US,"Hancock, Georgia, US",24,25,25,25,25,25
84013143,Haralson,Georgia,US,"Haralson, Georgia, US",3,3,3,4,4,4
84013145,Harris,Georgia,US,"Harris, Georgia, US",5,6,6,6,6,6
84013147,Hart,Georgia,US,"Hart, Georgia, US",0,0,0,0,0,0
84013149,Heard,Georgia,US,"Heard, Georgia, US",2,2,2,2,3,3
84013151,Henry,Georgia,US,"Henry, Georgia, US",23,23,23,23,23,22
84013153,Houston,Georgia,US,"Houston, Georgia, US",17,17,17,18,19,19
84013155,Irwin,Georgia,US,"Irwin, Georgia, US",1,1,1,1,1,1
84013157,Jackson,Georgia,US,"Jackson, Georgia, US",5,6,6,6,6,7
84013159,Jasper,Georgia,US,"Jasper, Georgia, US",1,1,1,1,1,1
84013161,Jeff Davis,Georgia,US,"Jeff Davis, Georgia, US",1,1,1,1,1,1
84013163,Jefferson,Georgia,US,"Jefferson, Georgia, US",1,1,1,1,1,1
84013165,Jenkins,Georgia,US,"Jenkins, Georgia, US",1,1,1,1,1,1
84013167,Johnson,Georgia,US,"Johnson, Georgia, US",2,2,2,2,2,2
84013169,Jones,Georgia,US,"Jones, Georgia, US",0,0,0,0,0,0
84013171,Lamar,Georgia,US,"Lamar, Georgia, US",2,2,2,2,2,3
84013173,Lanier,Georgia,US,"Lanier, Georgia, US",2,2,2,2,2,2
84013175,Laurens,Georgia,US,"Laurens, Georgia, US",1,1,1,1,1,1
84013177,Lee,Georgia,US,"Lee, Georgia, US",22,22,22,22,22,22
84013179,Liberty,Georgia,US,"Liberty, Georgia, US",0,0,1,1,1,1
84013181,Lincoln,Georgia,US,"Lincoln, Georgia, US",0,0,0,1,1,0
84013183,Long,Georgia,US,"Long, Georgia, US",1,1,1,1,1,1
84013185,Lowndes,Georgia,US,"Lowndes, Georgia, US",4,4,4,4,4,4
84013187,Lumpkin,Georgia,US,"Lumpkin, Georgia, US",1,1,1,1,1,1
84013189,McDuffie,Georgia,US,"McDuffie,Georgia,US",5,5,5,5,5,5
84013191,McIntosh,Georgia,US,"McIntosh, Georgia, US",1,1,1,1,1,1
84013193,Macon,Georgia,US,"Macon, Georgia, US",6,6,6,6,6,6
84013195,Madison,Georgia,US,"Madison, Georgia, US",1,1,1,1,1,1
84013197,Marion,Georgia,US,"Marion, Georgia, US",2,2,2,2,2,2
84013199,Meriwether,Georgia,US,"Meriwether, Georgia, US",2,2,2,2,2,2
84013201,Miller,Georgia,US,"Miller, Georgia, US",0,0,0,0,0,0
84013205,Mitchell,Georgia,US,"Mitchell, Georgia, US",32,32,32,32,32,34
84013207,Monroe,Georgia,US,"Monroe, Georgia, US",11,11,11,11,11,11
84013209,Montgomery,Georgia,US,"Montgomery, Georgia, US",0,0,0,0,0,0
84013211,Morgan,Georgia,US,"Morgan, Georgia, US",0,0,0,0,0,0
84013213,Murray,Georgia,US,"Murray, Georgia, US",1,1,1,1,1,1
84013215,Muscogee,Georgia,US,"Muscogee, Georgia, US",17,18,18,18,21,21
84013217,Newton,Georgia,US,"Newton, Georgia, US",11,11,11,11,11,10
84013219,Oconee,Georgia,US,"Oconee, Georgia, US",6,7,8,9,9,9
84013221,Oglethorpe,Georgia,US,"Oglethorpe, Georgia, US",7,7,7,7,7,7
84013223,Paulding,Georgia,US,"Paulding, Georgia, US",11,11,11,11,11,11
84013225,Peach,Georgia,US,"Peach, Georgia, US",4,4,4,4,4,5
84013227,Pickens,Georgia,US,"Pickens, Georgia, US",3,3,3,3,4,4
84013229,Pierce,Georgia,US,"Pierce, Georgia, US",3,3,3,3,4,4
84013231,Pike,Georgia,US,"Pike, Georgia, US",2,3,3,3,3,3
84013233,Polk,Georgia,US,"Polk, Georgia, US",1,1,1,1,1,1
84013235,Pulaski,Georgia,US,"Pulaski, Georgia, US",2,2,2,2,2,2
84013237,Putnam,Georgia,US,"Putnam, Georgia, US",9,9,9,9,9,9
84013239,Quitman,Georgia,US,"Quitman, Georgia, US",1,1,1,1,1,1
84013241,Rabun,Georgia,US,"Rabun, Georgia, US",1,1,1,1,1,1
84013243,Randolph,Georgia,US,"Randolph, Georgia, US",19,19,19,19,19,19
84013245,Richmond,Georgia,US,"Richmond, Georgia, US",22,25,25,25,25,27
84013247,Rockdale,Georgia,US,"Rockdale, Georgia, US",8,8,8,8,8,8
84013249,Schley,Georgia,US,"Schley, Georgia, US",1,1,1,1,1,1
84013251,Screven,Georgia,US,"Screven, Georgia, US",3,3,3,3,3,3
84013253,Seminole,Georgia,US,"Seminole, Georgia, US",2,2,2,2,2,2
84013255,Spalding,Georgia,US,"Spalding, Georgia, US",22,22,22,22,22,22
84013257,Stephens,Georgia,US,"Stephens, Georgia, US",2,2,2,3,3,3
84013259,Stewart,Georgia,US,"Stewart, Georgia, US",1,1,1,1,1,1
84013261,Sumter,Georgia,US,"Sumter, Georgia, US",44,44,44,44,44,45
84013263,Talbot,Georgia,US,"Talbot, Georgia, US",1,2,2,2,2,2
84013265,Taliaferro,Georgia,US,"Taliaferro, Georgia, US",0,0,0,0,0,0
84013267,Tattnall,Georgia,US,"Tattnall, Georgia, US",0,0,0,0,0,0
84013269,Taylor,Georgia,US,"Taylor, Georgia, US",2,2,2,2,2,2
84013271,Telfair,Georgia,US,"Telfair, Georgia, US",1,1,1,1,1,1
84013273,Terrell,Georgia,US,"Terrell, Georgia, US",26,26,26,26,26,26
84013275,Thomas,Georgia,US,"Thomas, Georgia, US",32,32,32,32,32,33
84013277,Tift,Georgia,US,"Tift, Georgia, US",17,17,18,18,18,19
84013279,Toombs,Georgia,US,"Toombs, Georgia, US",4,4,4,4,4,4
84013281,Towns,Georgia,US,"Towns, Georgia, US",1,1,1,1,1,1
84013283,Treutlen,Georgia,US,"Treutlen, Georgia, US",0,0,0,0,0,0
84013285,Troup,Georgia,US,"Troup, Georgia, US",11,11,11,11,11,11
84013287,Turner,Georgia,US,"Turner, Georgia, US",13,13,13,13,13,13
84013289,Twiggs,Georgia,US,"Twiggs, Georgia, US",1,1,1,1,1,1
84013291,Union,Georgia,US,"Union, Georgia, US",1,1,1,1,1,1
84013293,Upson,Georgia,US,"Upson, Georgia, US",34,34,34,34,34,35
84013295,Walker,Georgia,US,"Walker, Georgia, US",0,0,0,0,0,0
84013297,Walton,Georgia,US,"Walton, Georgia, US",12,12,12,15,15,15
84013299,Ware,Georgia,US,"Ware, Georgia, US",14,14,14,14,14,14
84013301,Warren,Georgia,US,"Warren, Georgia, US",0,0,0,0,0,0
84013303,Washington,Georgia,US,"Washington, Georgia, US",1,1,1,1,1,1
84013305,Wayne,Georgia,US,"Wayne, Georgia, US",0,0,0,0,0,0
84013307,Webster,Georgia,US,"Webster, Georgia, US",1,1,1,1,1,1
84013309,Wheeler,Georgia,US,"Wheeler, Georgia, US",0,0,0,0,0,0
84013311,White,Georgia,US,"White, Georgia, US",3,3,3,3,3,3
84013313,Whitfield,Georgia,US,"Whitfield, Georgia, US",7,7,7,7,7,7
84013315,Wilcox,Georgia,US,"Wilcox, Georgia, US",13,13,13,13,13,13
84013317,Wilkes,Georgia,US,"Wilkes, Georgia, US",1,1,1,1,1,1
84013319,Wilkinson,Georgia,US,"Wilkinson, Georgia, US",6,6,7,7,7,7
84013321,Worth,Georgia,US,"Worth, Georgia, US",21,21,21,21,21,21
84015001,Hawaii,Hawaii,US,"Hawaii, Hawaii, US",0,0,0,0,0,0
84015003,Honolulu,Hawaii,US,"Honolulu, Hawaii, US",11,11,11,11,11,11
84015005,Kalawao,Hawaii,US,"Kalawao, Hawaii, US",0,0,0,0,0,0
84015007,Kauai,Hawaii,US,"Kauai, Hawaii, US",0,0,0,0,0,0
84015009,Maui,Hawaii,US,"Maui, Hawaii, US",6,6,6,6,6,6
84016001,Ada,Idaho,US,"Ada, Idaho, US",22,22,22,22,22,22
84016003,Adams,Idaho,US,"Adams, Idaho, US",0,0,0,0,0,0
84016005,Bannock,Idaho,US,"Bannock, Idaho, US",0,0,1,1,1,1
84016007,Bear Lake,Idaho,US,"Bear Lake, Idaho, US",0,0,0,0,0,0
84016009,Benewah,Idaho,US,"Benewah, Idaho, US",0,0,0,0,0,0
84016011,Bingham,Idaho,US,"Bingham, Idaho, US",0,0,0,0,0,0
84016013,Blaine,Idaho,US,"Blaine, Idaho, US",5,5,5,5,5,5
84016015,Boise,Idaho,US,"Boise, Idaho, US",0,0,0,0,0,0
84016017,Bonner,Idaho,US,"Bonner, Idaho, US",0,0,0,0,0,0
84016019,Bonneville,Idaho,US,"Bonneville, Idaho, US",0,0,0,0,0,0
84016021,Boundary,Idaho,US,"Boundary, Idaho, US",0,0,0,0,0,0
84016023,Butte,Idaho,US,"Butte, Idaho, US",0,0,0,0,0,0
84016025,Camas,Idaho,US,"Camas, Idaho, US",0,0,0,0,0,0
84016027,Canyon,Idaho,US,"Canyon, Idaho, US",6,6,6,6,6,6
84016029,Caribou,Idaho,US,"Caribou, Idaho, US",0,0,0,0,0,0
84016031,Cassia,Idaho,US,"Cassia, Idaho, US",1,1,1,1,1,1
84016033,Clark,Idaho,US,"Clark, Idaho, US",0,0,0,0,0,0
84016035,Clearwater,Idaho,US,"Clearwater, Idaho, US",0,0,0,0,0,0
84016037,Custer,Idaho,US,"Custer, Idaho, US",0,0,0,0,0,0
84016039,Elmore,Idaho,US,"Elmore, Idaho, US",2,2,2,2,2,2
84016041,Franklin,Idaho,US,"Franklin, Idaho, US",0,0,0,0,0,0
84016043,Fremont,Idaho,US,"Fremont, Idaho, US",0,0,0,0,0,0
84016045,Gem,Idaho,US,"Gem, Idaho, US",0,0,0,0,0,0
84016047,Gooding,Idaho,US,"Gooding, Idaho, US",0,0,0,0,0,0
84016049,Idaho,Idaho,US,"Idaho, Idaho, US",0,0,0,0,0,0
84016051,Jefferson,Idaho,US,"Jefferson, Idaho, US",0,0,0,0,0,0
84016053,Jerome,Idaho,US,"Jerome, Idaho, US",2,2,2,2,2,2
84016055,Kootenai,Idaho,US,"Kootenai, Idaho, US",0,0,0,0,0,0
84016057,Latah,Idaho,US,"Latah, Idaho, US",0,0,0,0,0,0
84016059,Lemhi,Idaho,US,"Lemhi, Idaho, US",0,0,0,0,0,0
84016061,Lewis,Idaho,US,"Lewis, Idaho, US",0,0,0,0,0,0
84016063,Lincoln,Idaho,US,"Lincoln, Idaho, US",0,0,0,0,0,0
84016065,Madison,Idaho,US,"Madison, Idaho, US",0,0,0,0,0,0
84016067,Minidoka,Idaho,US,"Minidoka, Idaho, US",0,0,0,0,0,0
84016069,Nez Perce,Idaho,US,"Nez Perce, Idaho, US",19,19,19,19,19,19
84016071,Oneida,Idaho,US,"Oneida, Idaho, US",0,0,0,0,0,0
84016073,Owyhee,Idaho,US,"Owyhee, Idaho, US",0,0,0,0,0,0
84016075,Payette,Idaho,US,"Payette, Idaho, US",2,2,2,2,2,2
84016077,Power,Idaho,US,"Power, Idaho, US",0,0,0,0,0,0
84016079,Shoshone,Idaho,US,"Shoshone, Idaho, US",0,0,0,0,0,0
84016081,Teton,Idaho,US,"Teton, Idaho, US",0,0,0,0,0,0
84016083,Twin Falls,Idaho,US,"Twin Falls, Idaho, US",23,23,23,23,23,23
84016085,Valley,Idaho,US,"Valley, Idaho, US",0,0,0,0,0,0
84016087,Washington,Idaho,US,"Washington, Idaho, US",0,0,0,0,0,0
84017001,Adams,Illinois,US,"Adams, Illinois, US",1,1,1,1,1,1
84017003,Alexander,Illinois,US,"Alexander, Illinois, US",0,0,0,0,0,0
84017005,Bond,Illinois,US,"Bond, Illinois, US",1,1,1,1,1,1
84017007,Boone,Illinois,US,"Boone, Illinois, US",17,17,17,17,17,17
84017009,Brown,Illinois,US,"Brown, Illinois, US",0,0,0,0,0,0
84017011,Bureau,Illinois,US,"Bureau, Illinois, US",1,1,1,1,1,1
84017013,Calhoun,Illinois,US,"Calhoun, Illinois, US",0,0,0,0,0,0
84017015,Carroll,Illinois,US,"Carroll, Illinois, US",2,2,2,2,2,2
84017017,Cass,Illinois,US,"Cass, Illinois, US",0,0,0,0,0,0
84017019,Champaign,Illinois,US,"Champaign, Illinois, US",7,7,7,7,7,7
84017021,Christian,Illinois,US,"Christian, Illinois, US",4,4,4,4,4,4
84017023,Clark,Illinois,US,"Clark, Illinois, US",0,0,0,0,0,0
84017025,Clay,Illinois,US,"Clay, Illinois, US",0,0,0,0,0,0
84017027,Clinton,Illinois,US,"Clinton, Illinois, US",17,17,17,17,17,17
84017029,Coles,Illinois,US,"Coles, Illinois, US",15,15,15,16,17,17
84017031,Cook,Illinois,US,"Cook, Illinois, US",3642,3658,3726,3780,3846,3880
84017033,Crawford,Illinois,US,"Crawford, Illinois, US",0,0,0,0,0,0
84017035,Cumberland,Illinois,US,"Cumberland, Illinois, US",0,0,0,0,0,0
84017037,DeKalb,Illinois,US,"DeKalb, Illinois, US",4,4,5,6,8,8
84017039,De Witt,Illinois,US,"De Witt, Illinois, US",0,0,0,0,0,0
84017041,Douglas,Illinois,US,"Douglas, Illinois, US",0,0,0,0,0,0
84017043,DuPage,Illinois,US,"DuPage, Illinois, US",373,374,380,383,392,394
84017045,Edgar,Illinois,US,"Edgar, Illinois, US",0,0,0,0,0,0
84017047,Edwards,Illinois,US,"Edwards, Illinois, US",0,0,0,0,0,0
84017049,Effingham,Illinois,US,"Effingham, Illinois, US",1,1,1,1,1,1
84017051,Fayette,Illinois,US,"Fayette, Illinois, US",3,3,3,3,3,3
84017053,Ford,Illinois,US,"Ford, Illinois, US",1,1,1,1,1,1
84017055,Franklin,Illinois,US,"Franklin, Illinois, US",0,0,0,0,0,0
84017057,Fulton,Illinois,US,"Fulton, Illinois, US",0,0,0,0,0,0
84017059,Gallatin,Illinois,US,"Gallatin, Illinois, US",0,0,0,0,0,0
84017061,Greene,Illinois,US,"Greene, Illinois, US",0,0,0,0,0,0
84017063,Grundy,Illinois,US,"Grundy, Illinois, US",2,2,2,2,2,2
84017065,Hamilton,Illinois,US,"Hamilton, Illinois, US",0,0,0,0,0,0
84017067,Hancock,Illinois,US,"Hancock, Illinois, US",0,0,1,1,1,1
84017069,Hardin,Illinois,US,"Hardin, Illinois, US",0,0,0,0,0,0
84017071,Henderson,Illinois,US,"Henderson, Illinois, US",0,0,0,0,0,0
84017073,Henry,Illinois,US,"Henry, Illinois, US",0,0,0,0,0,0
84017075,Iroquois,Illinois,US,"Iroquois, Illinois, US",4,4,4,4,4,5
84017077,Jackson,Illinois,US,"Jackson, Illinois, US",10,10,10,10,10,10
84017079,Jasper,Illinois,US,"Jasper, Illinois, US",7,7,7,7,7,7
84017081,Jefferson,Illinois,US,"Jefferson, Illinois, US",16,16,16,16,16,16
84017083,Jersey,Illinois,US,"Jersey, Illinois, US",1,1,1,1,1,1
84017085,Jo Daviess,Illinois,US,"Jo Daviess, Illinois, US",0,0,0,0,1,1
84017087,Johnson,Illinois,US,"Johnson, Illinois, US",0,0,0,0,0,0
84017089,Kane,Illinois,US,"Kane, Illinois, US",178,178,186,192,197,205
84017091,Kankakee,Illinois,US,"Kankakee, Illinois, US",45,48,50,51,53,54
84017093,Kendall,Illinois,US,"Kendall, Illinois, US",19,19,19,19,19,19
84017095,Knox,Illinois,US,"Knox, Illinois, US",0,0,0,0,0,0
84017097,Lake,Illinois,US,"Lake, Illinois, US",291,292,307,315,330,334
84017099,LaSalle,Illinois,US,"LaSalle,Illinois,US",13,13,14,14,16,16
84017101,Lawrence,Illinois,US,"Lawrence, Illinois, US",0,0,0,0,0,0
84017103,Lee,Illinois,US,"Lee, Illinois, US",1,1,1,1,1,1
84017105,Livingston,Illinois,US,"Livingston, Illinois, US",2,2,2,2,2,2
84017107,Logan,Illinois,US,"Logan, Illinois, US",0,0,0,0,0,0
84017109,McDonough,Illinois,US,"McDonough, Illinois, US",11,11,13,13,13,13
84017111,McHenry,Illinois,US,"McHenry, Illinois, US",72,72,73,78,78,79
84017113,McLean,Illinois,US,"McLean, Illinois, US",13,13,13,13,13,13
84017115,Macon,Illinois,US,"Macon, Illinois, US",19,19,19,19,20,20
84017117,Macoupin,Illinois,US,"Macoupin, Illinois, US",2,2,2,2,2,2
84017119,Madison,Illinois,US,"Madison, Illinois, US",60,60,60,64,65,65
84017121,Marion,Illinois,US,"Marion, Illinois, US",0,0,0,0,0,0
84017123,Marshall,Illinois,US,"Marshall, Illinois, US",0,0,0,0,0,0
84017125,Mason,Illinois,US,"Mason, Illinois, US",0,0,0,0,0,0
84017127,Massac,Illinois,US,"Massac, Illinois, US",0,0,0,0,0,0
84017129,Menard,Illinois,US,"Menard, Illinois, US",0,0,0,0,0,0
84017131,Mercer,Illinois,US,"Mercer, Illinois, US",0,0,0,0,0,0
84017133,Monroe,Illinois,US,"Monroe, Illinois, US",12,12,12,12,12,12
84017135,Montgomery,Illinois,US,"Montgomery, Illinois, US",1,1,1,1,1,1
84017137,Morgan,Illinois,US,"Morgan, Illinois, US",1,1,1,1,1,1
84017139,Moultrie,Illinois,US,"Moultrie, Illinois, US",0,0,0,0,0,0
84017141,Ogle,Illinois,US,"Ogle, Illinois, US",3,3,3,3,3,3
84017143,Peoria,Illinois,US,"Peoria, Illinois, US",9,9,9,11,11,11
84017145,Perry,Illinois,US,"Perry, Illinois, US",0,0,0,0,0,0
84017147,Piatt,Illinois,US,"Piatt, Illinois, US",0,0,0,0,0,0
84017149,Pike,Illinois,US,"Pike, Illinois, US",0,0,0,0,0,0
84017151,Pope,Illinois,US,"Pope, Illinois, US",0,0,0,0,0,0
84017153,Pulaski,Illinois,US,"Pulaski, Illinois, US",0,0,0,0,0,0
